number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_mean_gap,user_attrs_mean_val_acc,user_attrs_std_val,state,mean_val_acc,mean_gap,std_val
82,0.8318,2025-11-08 14:54:28.460268,2025-11-08 14:54:33.774273,0 days 00:00:05.314005,0.5465953054787963,0.017784993758154465,192,3,56,0.023183120791770963,0.18689327827556718,1300,92,6.7899620741348464e-06,0.00042073703944146867,0.728507750399161,2,0.03072499999999998,0.8318,0.0037094473981982784,COMPLETE,0.8318,0.03072499999999998,0.0037094473981982784
140,0.8318,2025-11-08 15:00:42.764408,2025-11-08 15:00:47.593409,0 days 00:00:04.829001,0.693482991667436,0.012329162570080078,256,3,29,0.031872600192143746,0.3335819285220203,2000,68,4.353476730957818e-06,0.06281083583837377,0.5544204616484937,3,0.03057500000000002,0.8318,0.0032341923257592606,COMPLETE,0.8318,0.03057500000000002,0.0032341923257592606
136,0.8318,2025-11-08 15:00:18.192889,2025-11-08 15:00:23.902401,0 days 00:00:05.709512,0.5614404911800784,0.016464682130432236,128,4,35,0.25236291670869865,0.08044947365000393,2000,73,2.5390387330894852e-05,0.0006870078691592768,0.6873828354424476,7,0.04522500000000003,0.8318,0.004202380277890141,COMPLETE,0.8318,0.04522500000000003,0.004202380277890141
372,0.8318,2025-11-08 15:23:36.167831,2025-11-08 15:23:41.268843,0 days 00:00:05.101012,0.538769569414956,0.011518594179015147,320,3,37,0.017174545467331204,0.7357976305248312,1600,140,0.00021501327925034784,3.767254495910365e-07,0.5495067948328102,3,0.027500000000000035,0.8318,0.003586084215408229,COMPLETE,0.8318,0.027500000000000035,0.003586084215408229
249,0.8317,2025-11-08 15:11:46.846566,2025-11-08 15:11:52.193565,0 days 00:00:05.346999,0.5455266491656203,0.011771391741727488,384,3,34,0.06230362233807184,0.5335396796449564,1700,131,6.690548496133564e-07,3.386970351140812e-07,0.6055109982141601,3,0.02999999999999998,0.8317,0.004456455991031429,COMPLETE,0.8317,0.02999999999999998,0.004456455991031429
115,0.8317,2025-11-08 14:58:08.066273,2025-11-08 14:58:14.437272,0 days 00:00:06.370999,0.531233829287307,0.011140617385359331,192,4,45,0.28100431918475866,0.18397482883962119,1900,65,0.00015924910589425274,0.1816574740974817,0.5745988929045269,5,0.04172500000000003,0.8317,0.0036138621999185594,COMPLETE,0.8317,0.04172500000000003,0.0036138621999185594
128,0.8317,2025-11-08 14:59:23.297479,2025-11-08 14:59:30.243479,0 days 00:00:06.946000,0.5469475508757063,0.013738553078048108,192,4,43,1.650137636739088,0.24346585446565525,2000,73,1.721375878102947e-05,0.10213206152441384,0.8276660336842694,3,0.04440000000000004,0.8317,0.003515679166249382,COMPLETE,0.8317,0.04440000000000004,0.003515679166249382
167,0.8317,2025-11-08 15:03:32.053409,2025-11-08 15:03:38.007408,0 days 00:00:05.953999,0.5456226207206913,0.010991529850106168,320,3,36,0.04146684370632104,0.46751118238888645,1700,82,2.4826203991469416e-07,4.6590338796532164e-07,0.6183613889943514,3,0.029200000000000004,0.8317,0.003203123475609418,COMPLETE,0.8317,0.029200000000000004,0.003203123475609418
334,0.8317,2025-11-08 15:19:56.277547,2025-11-08 15:20:03.248627,0 days 00:00:06.971080,0.5021025535534276,0.010320245523664284,448,4,35,0.17110429717127876,0.7498583226748665,1700,141,2.3250317637465017,1.4010447405775364e-07,0.5529159667568508,2,0.041974999999999985,0.8317,0.0041303752856126814,COMPLETE,0.8317,0.041974999999999985,0.0041303752856126814
30,0.8317,2025-11-08 14:49:14.809719,2025-11-08 14:49:20.224752,0 days 00:00:05.415033,0.7201219900800487,0.013318550508315161,512,4,60,0.0028759865541299733,0.9760121108754486,1500,81,0.03161454780178764,3.692960846277126e-06,0.5996573990185273,1,0.04105000000000003,0.8317,0.004261455150532491,COMPLETE,0.8317,0.04105000000000003,0.004261455150532491
256,0.8317,2025-11-08 15:12:32.582566,2025-11-08 15:12:38.536577,0 days 00:00:05.954011,0.5380962582270794,0.010476585589570677,384,3,33,0.07929850021365192,0.5599423965311983,1800,140,1.8454419748867484e-07,8.511068051019679e-08,0.6098075568744487,3,0.029500000000000016,0.8317,0.004512205669071377,COMPLETE,0.8317,0.029500000000000016,0.004512205669071377
86,0.8317,2025-11-08 14:54:49.121995,2025-11-08 14:54:53.415524,0 days 00:00:04.293529,0.6163226014317237,0.013389825343536586,128,5,67,0.027072224198509947,0.38060473991775473,1500,87,1.4321528781096466e-08,0.010335430138353795,0.5538502112688499,3,0.04617500000000001,0.8317,0.0031717503054307416,COMPLETE,0.8317,0.04617500000000001,0.0031717503054307416
301,0.8317,2025-11-08 15:16:51.981927,2025-11-08 15:16:57.372927,0 days 00:00:05.391000,0.5610818270945708,0.010498426032192395,320,3,39,0.1094638092711567,0.5348752959430324,1600,146,0.10751859859541608,4.5094866384621986e-06,0.542276320410877,3,0.027049999999999998,0.8317,0.004081666326391715,COMPLETE,0.8317,0.027049999999999998,0.004081666326391715
185,0.8317,2025-11-08 15:05:24.195919,2025-11-08 15:05:29.453920,0 days 00:00:05.258001,0.523114196180937,0.011082617018297162,320,3,34,0.02787285460996799,0.47173324718979637,1800,89,1.0841254041358407e-06,1.175921774244727e-07,0.5951909696182511,3,0.026849999999999995,0.8317,0.0042497058721751475,COMPLETE,0.8317,0.026849999999999995,0.0042497058721751475
49,0.8316000000000001,2025-11-08 14:51:02.982557,2025-11-08 14:51:07.954484,0 days 00:00:04.971927,0.583931796840026,0.015470140666496138,384,3,35,0.014565989553571914,0.12958723799984528,1400,89,1.5538242471443625e-07,0.00010633961148966263,0.5550719801891695,3,0.030600000000000026,0.8316000000000001,0.00259615099714944,COMPLETE,0.8316000000000001,0.030600000000000026,0.00259615099714944
268,0.8316000000000001,2025-11-08 15:13:44.906108,2025-11-08 15:13:51.005107,0 days 00:00:06.098999,0.5136132880627143,0.011775434634606114,384,3,24,0.03206659787690693,0.5455213686203622,1800,87,1.9230827142854828e-06,1.104636946538399e-06,0.5527732603562562,3,0.031099999999999996,0.8316000000000001,0.004294182110716796,COMPLETE,0.8316000000000001,0.031099999999999996,0.004294182110716796
177,0.8316000000000001,2025-11-08 15:04:33.849919,2025-11-08 15:04:39.279918,0 days 00:00:05.429999,0.5775181077079395,0.010556729408851351,384,3,34,0.042488599420769484,0.5634666136615429,1800,84,2.065598502231531e-06,5.760726678014991e-07,0.6030372833318297,3,0.028250000000000042,0.8316000000000001,0.0035128336140500395,COMPLETE,0.8316000000000001,0.028250000000000042,0.0035128336140500395
149,0.8316000000000001,2025-11-08 15:01:42.786408,2025-11-08 15:01:48.491409,0 days 00:00:05.705001,0.5696859895609364,0.011567703060619312,320,3,37,0.048416849000225325,0.553004920665852,1800,85,7.714262833712664e-07,1.208796252445769e-07,0.6272697714030979,3,0.030624999999999993,0.8316000000000001,0.005023942674832183,COMPLETE,0.8316000000000001,0.030624999999999993,0.005023942674832183
132,0.8316000000000001,2025-11-08 14:59:49.740885,2025-11-08 14:59:56.688887,0 days 00:00:06.948002,0.5685460419010777,0.012242346501248126,192,5,45,0.06898336595053361,0.1532714257134426,1800,60,2.5094271423876495e-05,0.0010234249410692384,0.5405072161301496,3,0.05305000000000002,0.8316000000000001,0.004066939881532565,COMPLETE,0.8316000000000001,0.05305000000000002,0.004066939881532565
200,0.8316000000000001,2025-11-08 15:06:58.848918,2025-11-08 15:07:04.638922,0 days 00:00:05.790004,0.5016375631591453,0.01304546458945789,384,3,30,0.08329005114547465,0.798841933355823,1700,150,3.2296163221059544e-07,4.038902774510737e-08,0.5655698081915117,3,0.030950000000000012,0.8316000000000001,0.004223742416388591,COMPLETE,0.8316000000000001,0.030950000000000012,0.004223742416388591
105,0.8315999999999999,2025-11-08 14:56:51.893273,2025-11-08 14:56:59.413272,0 days 00:00:07.519999,0.54247842948078,0.01063539777894471,192,6,49,0.31047703589416636,0.028861899920883054,2000,31,1.3827294217923189e-05,0.017195166873123384,0.5461129836506573,3,0.05555000000000003,0.8315999999999999,0.004259107887809395,COMPLETE,0.8315999999999999,0.05555000000000003,0.004259107887809395
342,0.8315999999999999,2025-11-08 15:20:41.937700,2025-11-08 15:20:47.876215,0 days 00:00:05.938515,0.5388595801642484,0.01203113155426561,320,3,35,0.10807545556656285,0.7082169946527267,1600,146,0.23805311813836605,4.1799549807062596e-07,0.5842487474202045,3,0.030125000000000023,0.8315999999999999,0.004973932046178357,COMPLETE,0.8315999999999999,0.030125000000000023,0.004973932046178357
32,0.8315000000000001,2025-11-08 14:49:27.134264,2025-11-08 14:49:30.588585,0 days 00:00:03.454321,0.6317106294146376,0.020607994087153535,448,4,50,0.0010972234742963158,0.9872551806398336,1200,103,0.0017888796086975498,1.85397154432458e-05,0.6762931513797948,1,0.04080000000000002,0.8315000000000001,0.004183300132670368,COMPLETE,0.8315000000000001,0.04080000000000002,0.004183300132670368
57,0.8315000000000001,2025-11-08 14:51:45.494127,2025-11-08 14:51:49.058437,0 days 00:00:03.564310,0.6680259256507991,0.01805888131179871,192,5,25,0.023315287608311686,0.26482030717695326,1300,69,1.9575753600508025e-08,0.009001920215520147,0.6070637811316233,2,0.05900000000000001,0.8315000000000001,0.003754996671103709,COMPLETE,0.8315000000000001,0.05900000000000001,0.003754996671103709
381,0.8315000000000001,2025-11-08 15:24:27.104527,2025-11-08 15:24:31.871528,0 days 00:00:04.767001,0.7439470886029813,0.010730439896133991,320,3,41,0.032096942889723666,0.7938197104380635,1200,83,1.5797738557597437e-06,1.8823161704368042e-08,0.5812860413160619,3,0.024975000000000015,0.8315000000000001,0.0036193922141707843,COMPLETE,0.8315000000000001,0.024975000000000015,0.0036193922141707843
69,0.8315000000000001,2025-11-08 14:52:57.861206,2025-11-08 14:53:03.618666,0 days 00:00:05.757460,0.5506712665301853,0.012403256655261449,320,4,32,0.12350741703385722,0.4268133640369734,1300,85,3.6831837708403213e-08,7.729118382074109e-05,0.5403083337724292,2,0.04620000000000002,0.8315000000000001,0.003521363372331808,COMPLETE,0.8315000000000001,0.04620000000000002,0.003521363372331808
110,0.8315000000000001,2025-11-08 14:57:29.816273,2025-11-08 14:57:39.202272,0 days 00:00:09.385999,0.5040676448050508,0.010524223874527073,128,4,42,0.14547344882341298,0.1352223116769365,2000,52,5.116247513133069e-06,0.011046063462045473,0.869938998223138,5,0.046825000000000026,0.8315000000000001,0.005656854249492387,COMPLETE,0.8315000000000001,0.046825000000000026,0.005656854249492387
120,0.8315,2025-11-08 14:58:41.548285,2025-11-08 14:58:45.449285,0 days 00:00:03.901000,0.8265368774305724,0.010054762170094064,192,6,47,0.7593707999698603,0.036035813359823796,2000,61,1.0878001616035186e-06,0.3731914136563327,0.521823194384199,6,,,,PRUNED,,,
87,0.8315,2025-11-08 14:54:54.210524,2025-11-08 14:54:55.163523,0 days 00:00:00.952999,0.6320184783011269,0.04122896654327454,128,4,55,0.10353423724139238,0.44549862082019737,1500,71,5.5437434716234697e-08,0.0059290285876230035,0.6010708408998358,3,,,,PRUNED,,,
84,0.8315,2025-11-08 14:54:39.913268,2025-11-08 14:54:43.178995,0 days 00:00:03.265727,0.5620213185244337,0.019626515234784505,192,3,59,0.020027616282128794,0.12629560742975018,1400,107,2.1569280141733233e-07,0.002047732357642969,0.9976509387441284,2,,,,PRUNED,,,
317,0.8315,2025-11-08 15:18:22.562262,2025-11-08 15:18:24.240277,0 days 00:00:01.678015,0.5100367641240987,0.010920816557705434,320,3,33,0.03794995148690806,0.5476353679175211,500,95,1.7856611785539547e-08,6.557579575175857e-07,0.768794650406031,3,,,,PRUNED,,,
166,0.8314999999999999,2025-11-08 15:03:25.152410,2025-11-08 15:03:31.208409,0 days 00:00:06.055999,0.5675099463386478,0.011988868132545034,384,3,10,0.0345315363789585,0.5812645756436139,1600,90,8.379376701259235e-07,1.9442019236174689e-07,0.5831388294990257,3,0.03225,0.8314999999999999,0.0038340579025361635,COMPLETE,0.8314999999999999,0.03225,0.0038340579025361635
385,0.8314999999999999,2025-11-08 15:24:52.120054,2025-11-08 15:24:58.369575,0 days 00:00:06.249521,0.5202008965249559,0.010018377939166996,384,4,25,0.025579934092148395,0.468132469928029,1800,86,5.684069602077942e-08,6.490796336923417e-06,0.5849339766968812,3,0.043950000000000024,0.8314999999999999,0.004711687595755888,COMPLETE,0.8314999999999999,0.043950000000000024,0.004711687595755888
384,0.8314999999999999,2025-11-08 15:24:45.358529,2025-11-08 15:24:51.327054,0 days 00:00:05.968525,0.5094055685697919,0.010038573904479762,384,3,38,0.03530067796976073,0.6906100429032581,1700,78,1.2626789859269453e-06,5.886391214794493e-07,0.6069092363855496,3,0.02812500000000002,0.8314999999999999,0.0051478150704935225,COMPLETE,0.8314999999999999,0.02812500000000002,0.0051478150704935225
216,0.8314999999999999,2025-11-08 15:08:34.420547,2025-11-08 15:08:40.405547,0 days 00:00:05.985000,0.5289690907813427,0.01001697800821205,448,3,21,0.03074494521309285,0.5043569442626713,1600,134,5.3492182673773634e-08,6.389055288778678e-08,0.58982889476657,3,0.030449999999999998,0.8314999999999999,0.004086563348340511,COMPLETE,0.8314999999999999,0.030449999999999998,0.004086563348340511
63,0.8314999999999999,2025-11-08 14:52:19.171383,2025-11-08 14:52:26.091395,0 days 00:00:06.920012,0.5740480862451475,0.010863404385645889,128,3,53,0.020423773886923888,0.3657177592567478,1400,100,5.1727663515806345e-08,0.0013400208593598183,0.5353976818803561,3,0.024275,0.8314999999999999,0.004743416490252573,COMPLETE,0.8314999999999999,0.024275,0.004743416490252573
59,0.8314999999999999,2025-11-08 14:51:55.076761,2025-11-08 14:51:58.849656,0 days 00:00:03.772895,0.6072493620710053,0.017251456777237002,192,5,53,0.012150915259473987,0.23178741157878197,1400,95,5.0569950560700255e-08,0.002042286005715168,0.5256483395701026,2,0.04797500000000001,0.8314999999999999,0.0038340579025361635,COMPLETE,0.8314999999999999,0.04797500000000001,0.0038340579025361635
122,0.8314,2025-11-08 14:58:53.284285,2025-11-08 14:58:58.644966,0 days 00:00:05.360681,0.7947196612936593,0.011710949405130639,192,5,44,0.12326494847143356,0.06410686746824004,1900,68,4.264348498523524e-06,0.014282519862373659,0.5133649300231862,3,0.05150000000000003,0.8314,0.003839270764090506,COMPLETE,0.8314,0.05150000000000003,0.003839270764090506
288,0.8314,2025-11-08 15:15:44.270927,2025-11-08 15:15:45.894927,0 days 00:00:01.624000,0.5375180602787012,0.0911759114057482,320,3,40,0.08968525623012523,0.6437309215004656,1600,144,2.3481943625671554e-08,5.320185012865825e-07,0.5676314177123285,3,0.03225000000000002,0.8314,0.005053711507397309,COMPLETE,0.8314,0.03225000000000002,0.005053711507397309
293,0.8314,2025-11-08 15:16:02.157930,2025-11-08 15:16:05.438934,0 days 00:00:03.281004,0.542263735345708,0.022518060896026693,320,3,34,0.02798280248293481,0.5186646331744571,1600,145,1.782648352134946e-07,2.4102952270434163e-08,0.5603919902460878,3,0.028974999999999994,0.8314,0.004565084884205321,COMPLETE,0.8314,0.028974999999999994,0.004565084884205321
46,0.8314,2025-11-08 14:50:49.203726,2025-11-08 14:50:52.671615,0 days 00:00:03.467889,0.5434002758867029,0.029952543090359093,320,3,46,0.005266314461354272,0.19842533393580905,1200,96,7.649953304581984e-07,0.000617791802245569,0.5717118054114989,2,0.03255000000000004,0.8314,0.0048518037882832885,COMPLETE,0.8314,0.03255000000000004,0.0048518037882832885
53,0.8314,2025-11-08 14:51:25.824593,2025-11-08 14:51:30.058578,0 days 00:00:04.233985,0.6026675119707282,0.014882052879433708,320,3,35,0.03082885316084886,0.10867856351032021,1300,76,8.613196318696924e-08,0.000627053136121712,0.5231683028380587,3,0.029350000000000008,0.8314,0.002200000000000004,COMPLETE,0.8314,0.029350000000000008,0.002200000000000004
174,0.8314,2025-11-08 15:04:14.883919,2025-11-08 15:04:20.525919,0 days 00:00:05.642000,0.5831216181914398,0.0108037023459359,384,3,30,0.02250530626403816,0.6600811574154015,1800,88,1.229868932223468e-06,8.36577169864943e-07,0.5773555491709178,3,0.03132499999999998,0.8314,0.004983974317750855,COMPLETE,0.8314,0.03132499999999998,0.004983974317750855
161,0.8313,2025-11-08 15:02:54.188410,2025-11-08 15:02:59.355417,0 days 00:00:05.167007,0.5656761700366126,0.010066770203212108,320,3,41,0.034515758019776174,0.5174251946133267,1600,87,8.246262816997752e-07,3.2432429588875883e-08,0.5960496339264599,3,0.0258,0.8313,0.004632493928760215,COMPLETE,0.8313,0.0258,0.004632493928760215
13,0.8313,2025-11-08 14:47:48.307732,2025-11-08 14:47:50.849481,0 days 00:00:02.541749,0.9683649943683672,0.04953863383263989,128,8,30,0.38079493367685613,0.3410663510502585,1500,22,3.709350405068891e-07,0.016536349510675875,0.6933676731502687,1,0.067025,0.8313,0.0032954514106568076,COMPLETE,0.8313,0.067025,0.0032954514106568076
123,0.8313,2025-11-08 14:58:59.504967,2025-11-08 14:59:04.548478,0 days 00:00:05.043511,0.7534487293892975,0.010635127118753966,256,4,50,0.44487266542638115,0.09209167029391258,2000,46,1.2609001265048313e-06,0.007261689544874196,0.5002840454192338,3,0.03550000000000002,0.8313,0.005644466316668034,COMPLETE,0.8313,0.03550000000000002,0.005644466316668034
77,0.8313,2025-11-08 14:53:56.901456,2025-11-08 14:54:03.722183,0 days 00:00:06.820727,0.5008306215091393,0.013813365673902386,192,4,39,0.06176049848390275,0.10903656748183854,1400,64,3.961270250314673e-06,0.0029207904915641023,0.8921872596659309,3,0.049150000000000006,0.8313,0.004249705872175166,COMPLETE,0.8313,0.049150000000000006,0.004249705872175166
80,0.8313,2025-11-08 14:54:16.247510,2025-11-08 14:54:21.752267,0 days 00:00:05.504757,0.5852247223944104,0.012268451074525958,192,4,63,0.038612221655323395,0.21573669803931758,1400,40,9.61910507157627e-08,0.0008971029502591762,0.5843748120848332,3,0.034850000000000006,0.8313,0.0036551333764994164,COMPLETE,0.8313,0.034850000000000006,0.0036551333764994164
73,0.8313,2025-11-08 14:53:26.380023,2025-11-08 14:53:35.002293,0 days 00:00:08.622270,0.5099574049812418,0.010815346354876727,192,5,65,0.059495555281066814,0.23349558703079504,1600,48,3.315395301112691e-06,7.689079224889214,0.9111409928976489,3,0.049775000000000014,0.8313,0.0031080540535840012,COMPLETE,0.8313,0.049775000000000014,0.0031080540535840012
357,0.8313,2025-11-08 15:22:15.666532,2025-11-08 15:22:21.021547,0 days 00:00:05.355015,0.5725707668487781,0.011654473491560074,320,4,34,0.013791155760986891,0.663229456047896,1600,146,6.404234973643745e-07,6.797527306112778e-07,0.5542310884803523,3,0.037350000000000015,0.8313,0.0051730068625510444,COMPLETE,0.8313,0.037350000000000015,0.0051730068625510444
16,0.8313,2025-11-08 14:48:00.919338,2025-11-08 14:48:09.564335,0 days 00:00:08.644997,0.8732457025590121,0.010138013950876285,384,9,69,0.007890004262668575,0.8492234104941779,700,91,0.025681062756497588,1.365343060974712e-06,0.6626998490796339,5,0.075475,0.8313,0.0029765752132274487,COMPLETE,0.8313,0.075475,0.0029765752132274487
250,0.8313,2025-11-08 15:11:52.983566,2025-11-08 15:11:58.673565,0 days 00:00:05.689999,0.5607881137290709,0.013158490982675198,384,3,18,0.022543043808758347,0.5651952582189212,1800,148,9.038620283603631e-08,1.0369692371795512e-06,0.5497409387061526,3,0.03105,0.8313,0.004202380277890144,COMPLETE,0.8313,0.03105,0.004202380277890144
121,0.8312999999999999,2025-11-08 14:58:46.261289,2025-11-08 14:58:52.491285,0 days 00:00:06.229996,0.8841141871834223,0.011085027060260086,192,5,53,3.1792444092196357,0.017810411613568305,2000,57,1.049398177397933e-05,0.04450806226419496,0.5315496217092001,3,0.051775000000000015,0.8312999999999999,0.004523273151159457,COMPLETE,0.8312999999999999,0.051775000000000015,0.004523273151159457
155,0.8312999999999999,2025-11-08 15:02:17.832408,2025-11-08 15:02:23.236410,0 days 00:00:05.404002,0.5445615423767146,0.010998142666624501,320,3,36,0.04358187133318896,0.4933302191223311,1700,83,2.9005032583887967e-07,4.52409940406912e-07,0.6201284430259294,3,0.03047500000000001,0.8312999999999999,0.003280243893371345,COMPLETE,0.8312999999999999,0.03047500000000001,0.003280243893371345
394,0.8312999999999999,2025-11-08 15:25:45.753914,2025-11-08 15:25:51.625914,0 days 00:00:05.872000,0.5419020249310926,0.011105647451837283,320,3,36,0.02285541600238539,0.5794155229329595,1800,148,0.0008738568167943225,1.2890788112077367e-06,0.5356823165842443,3,0.027149999999999987,0.8312999999999999,0.004884669896727942,COMPLETE,0.8312999999999999,0.027149999999999987,0.004884669896727942
83,0.8312999999999999,2025-11-08 14:54:34.560268,2025-11-08 14:54:39.123272,0 days 00:00:04.563004,0.5194731540416138,0.01576520588852806,256,4,44,0.012937673963456901,0.24690625723624485,1300,67,3.834743408750066e-07,6.713835697414174e-05,0.7663102730097451,2,0.0472,0.8312999999999999,0.002803569153775254,COMPLETE,0.8312999999999999,0.0472,0.002803569153775254
124,0.8312000000000002,2025-11-08 14:59:05.341479,2025-11-08 14:59:12.523479,0 days 00:00:07.182000,0.5211966716116582,0.012387140770095704,192,5,47,0.02986866414237058,0.056198663456678954,1800,63,3.157598334863796e-05,0.030754150083324973,0.5503473227782096,4,0.05467500000000001,0.8312000000000002,0.0048948953002081646,COMPLETE,0.8312000000000002,0.05467500000000001,0.0048948953002081646
107,0.8312000000000002,2025-11-08 14:57:07.660272,2025-11-08 14:57:14.138279,0 days 00:00:06.478007,0.5516425225506602,0.012881431054351494,128,5,51,0.03371263898938218,0.5950556310640376,1900,35,9.67881667519328e-06,0.04229725101827986,0.5444810661820799,4,0.05012500000000002,0.8312000000000002,0.005608921464952072,COMPLETE,0.8312000000000002,0.05012500000000002,0.005608921464952072
64,0.8312000000000002,2025-11-08 14:52:26.979149,2025-11-08 14:52:34.002925,0 days 00:00:07.023776,0.5283728264043541,0.012699150940050613,128,4,57,0.010024039719267887,0.29408274684401703,1700,79,2.4416630947969016e-07,0.0003985235464086835,0.548822701563124,2,0.037150000000000016,0.8312000000000002,0.004319722213291049,COMPLETE,0.8312000000000002,0.037150000000000016,0.004319722213291049
131,0.8312000000000002,2025-11-08 14:59:43.044887,2025-11-08 14:59:48.949887,0 days 00:00:05.905000,0.7669791942093208,0.011536810307036228,128,5,49,1.2226821953386684,0.2201106163404841,1700,54,0.00011412706150918913,0.0046162029949358046,0.794489050633118,3,0.057274999999999986,0.8312000000000002,0.004749736834815172,COMPLETE,0.8312000000000002,0.057274999999999986,0.004749736834815172
102,0.8312000000000002,2025-11-08 14:56:29.570281,2025-11-08 14:56:36.122273,0 days 00:00:06.551992,0.5715910060790724,0.012600269861989078,192,5,43,0.06765844215655288,0.11829194355564598,1900,55,0.00022245795967116427,0.007206009483315813,0.5147453126705912,6,0.050549999999999984,0.8312000000000002,0.003544009029333861,COMPLETE,0.8312000000000002,0.050549999999999984,0.003544009029333861
108,0.8311999999999999,2025-11-08 14:57:14.938274,2025-11-08 14:57:20.161275,0 days 00:00:05.223001,0.5241153541034329,0.014372057287898256,192,5,45,0.18079116004011475,0.044957197384339245,1800,45,2.581521897563327e-05,0.02406425155615642,0.5622838491980634,3,0.04907500000000005,0.8311999999999999,0.0037762415176998197,COMPLETE,0.8311999999999999,0.04907500000000005,0.0037762415176998197
397,0.8311999999999999,2025-11-08 15:26:02.950914,2025-11-08 15:26:08.707422,0 days 00:00:05.756508,0.7610525423596581,0.010027928249473484,384,3,32,0.04869859954557295,0.6945037875190577,1700,85,1.079654560288118e-06,1.407715689924523e-07,0.5466138682016085,3,0.02845000000000002,0.8311999999999999,0.004456455991031456,COMPLETE,0.8311999999999999,0.02845000000000002,0.004456455991031456
258,0.8311999999999999,2025-11-08 15:12:45.380577,2025-11-08 15:12:51.002587,0 days 00:00:05.622010,0.528147602579952,0.010931003165208966,384,3,85,0.03520124626059312,0.5838005519173781,1800,142,6.39198686896863e-07,1.488579476293869e-08,0.5931259390186734,3,0.02570000000000001,0.8311999999999999,0.003982461550347978,COMPLETE,0.8311999999999999,0.02570000000000001,0.003982461550347978
296,0.8311999999999999,2025-11-08 15:16:18.503927,2025-11-08 15:16:23.952929,0 days 00:00:05.449002,0.5554369022989523,0.012453413753000488,384,3,36,0.03246844011016661,0.6622262479131176,1700,143,6.587553133266758e-08,1.6542109288832572e-08,0.5505181955917703,3,0.028199999999999982,0.8311999999999999,0.004467661580737742,COMPLETE,0.8311999999999999,0.028199999999999982,0.004467661580737742
246,0.8311999999999999,2025-11-08 15:11:30.899569,2025-11-08 15:11:33.483567,0 days 00:00:02.583998,0.5513090826814052,0.025333085866961112,320,3,36,0.050215109630582205,0.7599585272272786,1800,143,2.4213382077856034e-07,6.031500525248777e-07,0.597877657247054,3,0.029300000000000038,0.8311999999999999,0.004118252056394803,COMPLETE,0.8311999999999999,0.029300000000000038,0.004118252056394803
265,0.8311,2025-11-08 15:13:26.224587,2025-11-08 15:13:31.642108,0 days 00:00:05.417521,0.523114245171242,0.010470707017494188,320,3,36,0.045125125559529085,0.7183446226786514,1800,28,8.048331296911995e-07,1.1734318824967309e-07,0.6001434123888965,3,0.027475000000000006,0.8311,0.004662617290749897,COMPLETE,0.8311,0.027475000000000006,0.004662617290749897
279,0.8311,2025-11-08 15:14:50.989108,2025-11-08 15:14:57.027107,0 days 00:00:06.037999,0.5559633634579185,0.01049172858791179,320,3,42,0.02290344652089793,0.6704713125818327,1700,150,1.7333238303625573e-07,3.00002492003197e-07,0.5437526555853273,4,0.027300000000000012,0.8311,0.004726520919238591,COMPLETE,0.8311,0.027300000000000012,0.004726520919238591
90,0.8311,2025-11-08 14:55:08.864523,2025-11-08 14:55:13.604523,0 days 00:00:04.740000,0.6645305555067723,0.011672268852167322,128,5,61,0.04402336425017566,0.4890263656756537,2000,44,3.550395151794856e-08,0.02027751942791184,0.5112748206653438,3,0.049449999999999994,0.8311,0.00448776113446336,COMPLETE,0.8311,0.049449999999999994,0.00448776113446336
318,0.8311,2025-11-08 15:18:25.036276,2025-11-08 15:18:30.479289,0 days 00:00:05.443013,0.5459988648614464,0.010478524898079341,320,3,36,0.09332500212587282,0.5891271965894318,1800,147,4.96571729967724e-08,3.493529090930849e-07,0.549355456998313,3,0.027325000000000044,0.8311,0.004294182110716798,COMPLETE,0.8311,0.027325000000000044,0.004294182110716798
231,0.8311,2025-11-08 15:10:06.008566,2025-11-08 15:10:11.742565,0 days 00:00:05.733999,0.5310836640627346,0.012482136790987352,384,3,95,0.07108165985244119,0.7611042797512249,1700,148,1.2312751826703274e-07,2.313270400486431e-08,0.5585917194155239,3,0.0242,0.8311,0.004328972164382684,COMPLETE,0.8311,0.0242,0.004328972164382684
97,0.8311,2025-11-08 14:55:55.227270,2025-11-08 14:56:01.912270,0 days 00:00:06.685000,0.597142045901738,0.01211031239399582,192,7,40,0.10397770732655319,0.032513043085920665,1900,43,1.876973517020725e-05,0.014267611642301496,0.503738705090583,3,0.07500000000000002,0.8311,0.004259107887809365,COMPLETE,0.8311,0.07500000000000002,0.004259107887809365
163,0.8311,2025-11-08 15:03:06.184409,2025-11-08 15:03:11.945413,0 days 00:00:05.761004,0.5531631033285198,0.010006326756950708,320,3,35,0.045116342955822016,0.4916311681312455,1600,93,1.5511675406906874e-07,2.9829907675249174e-07,0.5874761559994713,3,0.029525000000000003,0.8311,0.005219195340279965,COMPLETE,0.8311,0.029525000000000003,0.005219195340279965
